station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-F27,3,6,11,19,16,11,10,3,13,39,19,2,0,8,3,3,8,14,14,26,1,5,5,26,13,4,10,22,10,8,1,12,6,5,12,34,2,78,4,11,65,92,16,12,206,20,4,8,5,1,19,11,8,12,42,55,40,29,8,11,33,4,2,5,2,1,5,0,2,2,4,14,46,14,14,131,9,43,22,56,38,23,82,31,43,34,36,27,8,22,18,23,11,10,3,6,2,0,0,0,1,2,2,0,1,1,5,1,1,0,4,0,4,52,3,14,9,4,58,44,26,16,15,68,4,5,37,3,0,0,3,1,1,3,3,0,31,47,5,50,91,16,33,74,25,9,9,5,57,74,13,10,29,28,8,19,3,15,10,13,8,5,2,10,9,40,0,11,4,1,3,1,5,14,6,29,28,8,51,5,4,2,78,1,0,0,11,4,10,10,48,18,23,14,11,57,20,8,144,11,15,16,32,21,65,7,19,7,1,1,24,10,5,9,0,1,4,0,6,6,5,12,9,14,0,0,3,3,0,0,0,1,0,0,0,0,3,0,5,7,2,0,0,0,0,0,0,0,0,2,0,0,2
SF-N22-2,2,25,8,4,33,7,73,2,3,25,201,18,1,19,47,28,41,46,24,27,3,9,5,22,9,0,55,19,5,28,2,21,6,12,11,29,6,41,12,3,33,40,56,61,18,227,18,0,31,22,33,33,15,11,66,12,25,22,9,6,8,28,13,5,2,2,20,3,1,9,2,7,12,7,2,11,3,9,7,25,13,13,4,0,46,8,3,10,4,0,3,6,0,7,9,12,2,1,0,3,0,5,3,0,1,0,3,4,10,0,2,4,1,4,3,6,4,2,10,19,4,1,2,14,10,0,11,10,1,3,0,1,3,0,3,1,14,6,27,31,129,50,23,32,6,14,17,6,18,33,23,25,35,25,39,52,12,64,54,43,48,41,12,31,4,13,1,6,8,16,15,14,34,61,14,116,70,45,63,68,63,28,56,2,0,1,13,20,14,30,37,19,28,21,17,6,24,7,8,0,14,3,5,7,14,3,37,64,4,16,22,40,7,16,70,22,68,27,37,29,61,69,79,5,1,16,36,10,1,0,0,1,1,1,1,2,0,2,2,0,1,0,9,1,0,0,0,1,3,0,0,1,0
SF-G28-2,0,1,2,3,3,3,2,1,10,14,0,10,1,3,3,3,1,5,4,4,0,7,4,21,6,2,2,18,3,2,1,19,4,3,10,7,1,10,4,14,5,8,15,7,4,11,92,5,1,1,1,3,1,3,9,3,39,7,1,19,5,2,0,1,0,0,5,1,0,0,2,1,2,2,0,2,0,3,5,8,12,11,39,10,5,7,19,4,1,16,0,12,1,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,1,1,0,0,1,1,2,11,0,11,5,6,1,2,7,1,1,9,0,0,0,0,0,0,0,1,0,1,2,1,3,17,1,4,7,0,4,1,2,3,10,0,2,6,23,4,7,0,1,0,2,4,2,2,2,1,4,0,0,0,0,2,0,1,0,1,1,2,7,9,4,4,0,10,0,1,1,1,2,5,2,2,3,9,2,5,2,13,19,1,2,28,3,7,9,3,3,27,2,0,4,0,0,6,1,0,0,1,1,0,3,9,0,1,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G28-1,2,0,1,2,2,7,7,0,3,13,0,4,0,0,5,4,0,2,4,11,0,2,0,7,2,1,10,44,5,3,1,7,3,0,12,5,0,9,8,18,18,26,4,1,12,1,4,47,3,0,0,6,0,0,1,2,5,6,0,1,6,3,2,0,0,0,0,1,0,0,0,6,0,0,0,0,3,17,2,9,8,1,1,8,9,7,8,1,1,12,0,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,3,6,0,8,6,6,1,4,8,4,4,6,0,0,0,0,0,0,0,2,0,4,6,1,7,6,4,13,7,2,1,1,2,5,12,1,0,3,10,1,3,2,0,23,5,2,1,1,1,1,3,0,0,1,0,0,0,1,2,1,0,0,6,6,1,2,1,9,1,1,0,6,0,3,2,2,0,1,11,3,4,6,12,8,4,7,0,2,16,24,5,0,5,0,0,0,0,1,0,0,2,1,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SF-M22-1,15,7,4,6,5,4,15,2,3,22,69,6,7,9,7,29,7,6,19,16,3,3,1,5,6,4,39,36,5,7,3,10,9,6,1,7,1,15,9,6,6,16,40,49,8,40,2,8,83,12,11,15,7,7,10,2,8,5,5,2,0,4,2,4,0,0,4,0,0,1,1,2,4,1,7,3,3,10,1,10,7,13,0,0,9,12,3,9,1,3,3,3,3,2,2,5,1,1,0,0,1,0,2,1,0,0,0,1,3,1,6,1,0,1,0,4,1,1,4,4,0,0,0,2,0,2,2,3,1,1,4,0,0,0,2,0,14,5,6,2,35,17,4,19,1,6,4,1,8,2,2,6,8,12,7,9,5,11,14,4,12,10,7,14,5,6,0,17,1,4,6,2,2,4,7,12,123,27,35,5,5,7,29,0,0,0,2,0,5,5,8,9,7,27,4,5,16,12,2,1,11,3,15,0,24,8,14,15,1,2,5,11,5,6,14,2,15,2,9,8,66,27,30,2,0,1,13,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
SF-O25-1,0,6,9,1,4,0,26,3,0,4,14,5,0,3,8,15,7,20,1,52,0,1,0,5,0,1,10,9,0,6,9,2,9,0,0,1,1,4,12,0,1,4,16,6,3,26,1,0,2,73,2,8,3,4,2,2,1,0,1,1,3,1,1,0,2,1,0,1,0,0,0,1,0,0,1,0,5,3,1,0,3,5,1,2,3,0,4,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,3,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,6,13,4,0,7,0,0,0,0,1,7,0,2,28,1,4,4,1,1,4,7,4,0,0,4,0,1,1,4,0,2,0,0,7,3,8,2,6,24,20,5,5,5,2,1,1,1,6,6,1,11,10,1,5,4,3,1,1,0,2,0,4,1,2,0,3,2,13,8,4,6,0,14,6,7,15,0,5,1,2,9,10,8,15,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1
SF-K22-2,1,7,7,0,23,4,6,3,0,10,67,0,0,26,4,15,3,5,9,6,1,4,0,4,7,0,8,10,2,8,1,10,2,7,3,25,4,41,14,4,37,52,31,15,34,27,5,2,1,5,112,5,22,14,12,9,14,8,3,8,8,6,7,4,0,0,8,1,1,6,2,5,14,4,1,2,3,16,7,41,27,4,4,3,16,4,1,9,4,4,6,4,0,6,1,5,0,0,0,0,2,5,0,0,1,0,1,0,1,0,0,2,1,3,4,6,5,1,2,15,9,3,2,6,2,26,8,10,4,1,0,0,2,0,0,2,11,10,12,12,68,10,1,19,1,7,8,2,22,19,3,10,2,8,9,21,2,12,26,13,7,8,3,5,6,6,0,7,3,2,16,8,26,11,12,12,12,49,54,6,3,7,34,0,1,1,24,3,1,1,4,5,3,62,1,2,6,20,5,3,4,1,0,3,1,1,6,14,4,6,2,17,12,1,1,1,12,1,21,15,28,35,44,2,0,3,35,4,2,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
SF-K24,4,23,11,4,18,8,9,2,4,19,43,9,2,42,23,50,12,8,15,8,0,3,0,13,8,2,20,20,9,42,0,98,13,4,2,38,5,35,23,10,27,35,15,6,14,56,2,1,7,6,7,142,15,24,37,9,27,11,5,6,21,4,3,13,1,3,6,1,1,6,2,2,6,12,2,0,2,10,5,13,31,2,4,3,15,4,5,0,3,4,4,2,2,11,2,1,5,0,1,2,0,3,1,3,1,0,1,1,2,1,2,1,0,3,1,10,3,0,2,13,4,0,11,7,3,1,4,2,1,1,0,0,1,1,4,0,3,7,10,19,67,12,5,11,1,6,12,4,19,36,5,7,10,10,6,25,6,17,12,5,6,7,1,1,9,10,0,7,0,1,3,3,7,4,10,1,11,22,8,7,2,4,18,0,1,2,0,3,3,6,14,5,3,16,1,2,4,2,5,14,8,12,12,2,25,4,19,25,4,6,3,14,9,1,1,1,4,5,2,11,9,7,6,0,1,0,7,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
SF-J23-2,0,8,25,2,15,3,0,2,1,19,32,11,0,23,10,28,2,6,9,5,0,2,1,1,0,0,12,9,6,6,8,11,5,11,5,40,0,43,5,3,12,82,24,9,8,19,0,1,10,9,14,12,96,13,42,7,12,33,8,8,11,26,1,5,0,0,7,2,0,7,0,2,7,4,11,2,3,6,0,35,14,0,7,73,7,12,6,5,1,2,14,11,2,2,2,12,3,2,1,0,0,7,0,0,0,0,1,0,3,3,1,2,1,4,4,10,47,3,5,3,2,3,2,9,3,1,6,3,1,0,1,1,1,1,0,3,11,12,6,31,67,17,31,10,3,7,17,10,9,24,9,6,23,12,8,46,3,20,17,12,20,8,5,10,5,9,0,3,1,8,7,3,15,45,9,8,11,22,16,10,4,2,55,0,0,0,1,4,1,3,13,0,3,14,0,1,5,1,1,3,1,3,2,29,6,3,2,7,1,5,6,14,13,3,1,0,10,0,13,11,9,18,18,0,0,5,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SF-G23,6,6,9,9,55,27,2,3,2,21,3,2,0,17,7,14,4,6,8,8,1,3,0,4,3,21,23,24,10,3,0,12,5,5,4,18,6,30,5,3,16,26,6,17,12,9,2,4,4,0,11,25,9,142,29,17,38,20,7,33,15,17,0,12,4,4,7,4,0,1,1,7,3,3,1,0,11,7,1,21,4,11,1,5,4,4,1,11,6,7,2,9,0,0,2,1,7,1,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,7,15,12,7,1,12,8,9,2,1,50,1,3,8,2,1,0,2,1,0,1,5,7,14,19,7,22,60,10,28,23,3,7,26,29,26,15,1,6,3,6,5,16,6,2,14,5,2,6,9,7,12,11,0,2,1,2,1,0,7,6,1,1,8,27,11,4,2,6,26,0,0,1,6,1,0,14,6,3,6,6,10,1,7,2,5,3,1,3,0,1,0,1,1,4,1,3,3,5,1,4,4,0,4,4,1,3,3,8,5,2,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SF-G24,4,41,85,6,171,8,20,3,15,67,7,15,1,44,128,17,15,4,11,15,5,12,3,35,4,5,125,63,18,5,11,38,50,7,3,52,6,141,11,14,68,69,47,28,123,36,11,6,10,3,27,55,30,32,454,65,30,34,2,36,31,22,13,22,6,4,40,9,4,17,11,17,43,17,3,10,7,101,1,88,163,17,14,7,10,42,20,29,19,22,11,29,94,53,3,5,11,4,1,2,0,3,3,3,2,0,2,4,10,6,3,4,7,54,1,47,63,11,21,50,42,8,2,28,8,2,17,12,0,1,4,7,1,9,9,3,24,43,15,25,192,16,60,13,8,10,44,60,66,86,11,11,53,23,4,26,7,9,84,25,6,42,22,8,9,56,0,5,7,6,3,7,2,16,35,15,39,32,121,13,1,9,89,3,0,4,36,7,6,25,14,5,25,18,3,8,38,49,96,14,24,124,12,25,15,1,17,15,3,3,39,17,13,2,1,9,25,1,4,21,15,45,17,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,4,16,1,0,0,0,0,0,0,0,0,0,0
SF-G25,3,15,3,4,77,12,3,12,18,56,23,2,0,20,12,9,6,4,17,6,1,4,4,13,8,1,11,51,43,4,5,13,16,6,6,138,18,56,12,9,51,98,30,16,91,20,25,3,6,1,15,10,20,16,53,236,17,37,5,11,13,15,5,9,5,0,13,6,1,10,11,16,34,10,7,12,6,56,10,75,35,32,43,9,35,20,26,10,3,8,6,79,36,61,1,2,6,0,0,1,1,5,1,3,0,3,9,2,8,6,10,7,1,10,10,16,48,1,17,29,15,17,7,38,132,1,15,19,0,4,3,1,0,4,8,0,14,21,4,31,108,7,50,52,10,38,26,13,15,56,13,10,19,9,12,34,8,18,27,20,7,20,36,12,16,49,0,6,2,3,0,2,1,0,2,8,17,27,26,9,12,9,119,3,1,0,6,4,9,8,57,2,2,8,4,5,9,42,102,7,8,29,19,9,10,0,6,20,1,3,12,3,8,3,1,1,13,2,12,10,14,13,19,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,4,2
SF-F23,1,6,31,0,14,8,6,1,3,24,1,9,3,30,24,18,43,2,8,24,1,5,4,122,2,2,15,38,15,9,0,7,35,10,11,23,1,37,9,3,84,69,25,27,31,48,78,24,36,1,10,43,8,52,31,8,207,44,15,32,43,17,7,9,11,47,21,2,1,17,11,27,29,11,9,5,2,23,4,66,13,10,14,27,12,7,4,8,3,11,6,11,15,8,3,6,16,6,0,2,2,6,2,2,4,0,3,3,8,4,2,5,3,28,8,50,31,12,16,19,13,14,0,37,3,1,9,9,0,0,1,0,1,5,3,6,6,18,19,30,102,17,35,57,5,7,66,48,106,33,3,18,18,12,6,20,8,12,28,59,18,14,59,23,22,49,1,6,1,9,2,1,5,2,10,9,55,22,22,4,4,8,45,0,0,1,14,16,5,16,23,5,6,5,3,1,4,3,6,1,33,5,1,7,8,11,5,28,2,4,0,11,0,6,1,1,16,1,6,10,9,52,6,5,0,0,1,9,0,0,0,0,0,0,0,0,9,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0
SF-E23,1,8,5,4,13,42,8,3,4,12,0,9,4,22,5,10,22,1,10,12,0,16,3,16,20,4,41,8,28,7,0,29,49,10,2,24,3,48,13,6,15,39,28,20,26,20,10,28,19,3,13,11,67,28,70,18,57,364,16,63,145,16,8,5,14,0,9,5,3,13,15,20,24,31,30,50,12,32,5,34,17,15,8,20,15,5,11,16,8,5,7,14,1,6,14,13,12,8,0,1,2,6,11,6,1,4,21,6,11,4,21,25,9,83,26,98,87,27,56,59,91,132,2,36,5,4,11,17,6,3,3,3,5,5,12,9,9,23,13,18,86,5,46,185,12,11,55,45,92,44,11,12,13,15,18,26,12,14,35,14,17,11,6,41,34,67,0,12,5,17,3,5,19,8,11,9,18,34,105,7,12,8,29,1,0,1,4,3,39,20,4,27,37,24,9,1,4,0,14,5,26,6,5,4,5,10,3,13,1,10,4,6,10,3,4,1,5,3,16,5,14,49,18,2,0,0,1,38,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
SF-D24,2,1,3,0,0,3,6,0,0,5,3,5,0,2,1,5,11,3,0,3,0,1,2,39,2,0,7,2,2,3,1,1,2,3,1,22,0,12,3,6,16,11,6,18,26,4,3,2,3,3,6,0,14,13,18,11,16,68,152,30,46,11,4,2,4,0,0,0,0,1,2,8,9,5,12,28,6,31,39,23,42,15,20,8,3,4,8,2,2,3,10,10,8,23,7,16,6,3,0,0,1,1,1,2,2,1,5,2,0,1,30,3,17,50,6,57,67,8,21,32,15,10,1,10,5,0,6,6,2,2,3,1,1,16,6,2,4,6,5,1,13,2,11,15,4,1,34,11,11,25,7,3,5,13,5,11,9,7,11,7,5,22,3,6,1,27,0,14,2,18,2,1,3,0,2,2,8,7,5,2,0,4,8,1,1,0,0,15,4,0,4,1,4,37,0,1,1,0,19,5,2,32,2,14,1,1,2,1,4,1,2,0,0,1,1,0,1,0,5,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-C22,0,4,5,0,8,0,0,0,0,5,0,1,0,6,0,0,93,5,1,4,0,1,0,29,2,3,2,4,3,3,0,7,0,1,0,6,3,6,3,3,1,15,4,10,6,10,36,1,2,1,20,6,3,10,32,17,29,55,7,200,51,8,4,5,0,0,2,2,0,11,1,7,10,10,10,19,3,8,3,98,14,14,12,33,5,20,9,6,4,1,9,4,1,5,4,15,4,0,0,1,4,4,1,2,1,5,6,2,4,0,6,18,36,50,7,74,65,16,5,24,31,21,9,3,1,0,7,8,1,0,0,0,2,10,5,1,0,6,6,14,11,10,14,21,4,3,25,3,4,15,1,14,4,5,5,6,0,12,13,9,6,11,9,5,1,29,0,2,1,1,2,2,0,5,9,6,3,22,25,2,2,2,9,0,0,0,1,2,2,0,3,0,2,6,3,1,3,2,3,1,2,0,0,0,2,0,1,2,1,2,3,1,0,0,1,2,2,0,4,5,17,18,10,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SF-B22,0,2,2,1,4,3,7,0,5,14,3,2,0,105,6,0,2,2,1,2,0,0,0,11,0,1,2,12,5,7,0,6,11,2,3,7,0,5,0,6,76,11,12,6,12,14,2,1,1,0,1,11,8,12,35,14,31,104,23,34,414,3,2,1,0,0,6,1,3,7,4,2,16,12,11,16,6,45,5,25,70,42,27,131,2,7,9,4,6,5,5,14,16,9,13,5,10,3,0,3,0,1,0,0,1,0,1,2,3,6,10,4,9,48,16,137,131,35,10,82,89,21,10,44,2,11,24,10,4,2,1,0,3,20,4,5,0,9,6,3,28,4,18,18,5,5,48,39,16,34,3,7,3,6,10,3,1,54,5,5,5,9,3,7,3,16,0,2,1,3,0,0,0,0,0,6,2,10,3,2,1,6,4,0,0,0,3,3,3,11,2,3,4,3,4,4,6,1,3,0,2,1,7,2,4,0,1,7,0,0,50,0,1,1,1,1,1,1,2,1,5,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SF-J17,1,3,6,1,10,7,46,0,26,8,2,1,0,7,1,5,2,1,37,20,0,0,0,2,1,4,3,46,6,6,0,8,2,1,2,23,1,46,10,1,20,89,17,18,7,28,3,0,10,8,8,7,54,21,24,11,17,9,9,6,5,375,11,18,62,7,15,23,29,38,4,54,30,26,11,25,1,18,3,24,3,2,5,4,7,5,2,3,1,0,68,41,1,11,20,49,16,13,4,7,14,19,5,10,13,12,29,5,12,2,20,8,1,17,2,6,5,1,4,17,13,1,67,20,3,0,0,64,13,12,8,4,6,13,10,8,2,16,20,3,22,10,16,40,10,5,18,38,30,13,13,46,18,22,12,43,8,24,129,26,56,65,24,77,3,14,1,16,14,33,4,4,1,1,10,33,27,65,31,13,11,8,22,0,0,3,8,0,0,5,0,1,2,135,0,5,3,2,1,1,4,7,16,21,3,1,5,7,0,1,10,0,3,0,0,1,6,3,26,10,10,28,8,0,0,0,8,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
SF-I19,0,2,1,0,3,0,5,1,2,2,25,4,48,1,6,1,2,0,2,1,1,0,0,1,2,0,2,2,88,5,0,0,0,1,0,47,0,30,11,0,8,19,5,5,8,8,2,3,3,0,4,4,6,4,33,10,7,15,4,3,7,11,101,13,5,7,22,11,20,13,3,13,28,25,22,15,0,12,1,9,2,0,3,1,5,4,0,1,4,10,0,14,3,3,0,7,3,2,1,0,2,2,0,2,0,3,3,1,2,0,3,0,5,9,4,6,5,3,1,6,1,3,9,2,0,0,0,6,2,2,4,1,1,2,2,3,6,18,5,4,9,2,6,15,9,66,7,7,17,17,4,21,4,15,4,20,6,6,77,9,10,10,3,18,5,6,0,4,2,11,1,0,1,0,3,5,8,15,20,3,1,3,19,0,0,0,0,0,1,2,1,0,3,5,0,0,0,1,0,2,0,0,2,5,1,0,0,4,0,0,1,1,0,0,1,1,2,1,0,2,6,10,15,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SF-I20,0,6,3,1,6,14,3,0,5,10,42,0,0,34,2,2,2,0,4,24,0,2,0,0,1,1,11,8,62,0,0,9,0,2,3,20,0,34,5,5,0,18,3,2,9,8,47,0,4,2,8,2,2,8,12,10,10,8,2,3,10,12,9,70,2,6,5,3,1,7,2,14,5,14,4,7,0,9,2,9,4,1,29,0,6,1,15,0,2,3,2,3,0,4,5,3,0,0,0,2,2,5,0,1,0,0,1,2,0,0,2,2,2,5,2,10,3,2,3,5,1,0,4,6,20,0,0,8,2,0,0,0,0,0,0,2,8,2,1,17,33,11,9,27,12,13,14,10,32,5,10,3,7,114,2,13,1,2,17,3,7,5,2,13,10,16,0,3,4,3,1,1,1,2,0,3,5,11,3,2,0,1,6,0,0,2,0,0,1,2,1,2,1,21,0,2,7,3,2,0,2,2,0,1,4,0,1,0,0,0,22,0,0,0,2,0,0,0,2,1,2,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SF-H16,0,1,0,0,2,1,1,0,0,2,1,0,1,2,3,1,4,0,3,1,0,1,0,0,1,0,0,3,1,1,0,3,1,0,0,2,0,1,0,0,7,3,9,2,4,1,0,0,0,0,3,4,1,9,7,5,2,8,4,11,3,65,4,11,88,5,12,17,6,20,8,7,27,13,26,7,0,0,0,1,0,0,1,1,2,0,2,0,0,0,2,1,0,1,10,39,42,16,8,30,73,25,11,28,15,18,28,11,19,8,19,11,2,2,1,15,5,0,2,5,4,0,1,1,0,0,2,15,4,12,6,3,11,10,25,9,3,3,21,0,10,2,0,11,4,2,2,0,12,17,24,48,8,7,2,22,40,15,87,22,52,69,99,62,7,27,1,12,17,18,7,3,1,0,6,3,3,17,6,6,1,5,7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,6,2,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
SF-H19,1,0,2,0,0,1,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,2,0,1,0,0,6,0,0,5,6,1,2,2,3,1,0,3,0,0,2,0,0,9,2,3,1,0,2,1,6,7,11,6,30,9,3,4,13,2,5,8,2,1,0,0,0,2,0,0,0,1,0,0,0,2,0,22,1,4,3,0,0,2,0,3,7,1,1,1,7,0,0,0,1,1,2,4,0,5,1,0,0,4,1,1,1,0,1,3,0,0,2,0,0,0,5,1,0,0,0,0,1,1,1,1,0,1,0,7,1,2,13,4,4,1,2,1,20,0,3,4,1,0,2,4,7,12,19,4,5,0,12,1,7,0,0,0,4,0,0,0,0,0,3,5,5,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,12,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-H20,0,4,5,8,28,3,3,0,1,12,1,1,1,2,1,9,2,1,6,13,0,2,2,2,0,1,11,43,3,1,1,21,0,4,5,9,0,24,3,3,8,20,11,5,5,23,3,0,1,1,12,3,8,6,42,25,21,20,1,5,6,13,12,18,3,9,112,7,19,8,4,15,25,16,15,12,1,3,3,13,6,2,4,1,6,0,6,3,4,2,1,8,2,0,6,9,2,4,1,0,0,3,2,2,0,0,2,3,2,0,4,8,1,4,1,8,4,0,3,3,2,4,0,1,1,91,0,8,5,1,3,1,0,2,4,6,12,5,18,7,21,13,45,73,40,21,25,15,18,12,2,10,6,8,4,26,2,21,12,13,7,10,5,21,117,27,0,1,1,9,1,0,1,0,4,5,10,12,14,5,1,43,15,1,0,0,3,0,2,2,5,1,3,13,0,0,3,1,0,0,6,2,2,0,10,0,4,4,0,0,4,2,0,0,0,0,1,0,36,1,2,7,5,0,0,0,7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SF-H18,0,1,1,0,1,1,4,0,0,0,0,2,0,1,0,3,1,2,2,0,0,0,0,2,0,0,3,0,3,1,0,0,1,0,1,1,1,7,1,2,1,6,3,0,3,5,0,0,1,2,0,1,0,3,5,3,4,6,2,1,0,14,14,4,11,13,11,31,8,22,9,6,10,12,2,4,0,0,1,1,2,0,2,0,3,0,1,0,2,0,7,0,1,0,4,10,4,1,3,9,0,2,1,1,6,2,4,0,3,2,3,1,2,6,0,1,1,0,3,3,6,0,0,0,2,0,0,3,0,0,1,0,0,1,1,1,0,1,2,0,3,3,2,10,5,4,2,1,9,12,2,9,3,8,1,4,3,16,17,21,17,7,4,51,6,8,0,3,2,12,0,1,0,1,2,10,5,11,5,3,3,2,9,0,0,0,0,0,2,1,1,0,4,10,0,0,0,2,0,0,0,1,1,0,3,0,0,4,0,0,0,0,1,0,0,0,1,0,1,1,1,6,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
