station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-K28-3,0,0,1,4,3,1,1,3,0,3,4,0,0,15,3,0,0,0,1,1,7,0,2,2,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-L28,1,2,7,3,9,2,27,14,7,8,42,17,0,2,0,8,4,0,4,0,0,54,0,55,4,2,4,9,2,1,0,4,1,2,0,5,0,2,1,2,3,3,2,0,5,0,0,0,1,0,2,0,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2,0,9,16,2,0,2,3,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,4,4,14,0,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,1,3,1,10,19,3,12,10,5,3,32,1,0,0,0,0,4,0,1,0,1,1,0,0,4,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-K28,1,0,2,7,5,1,1,0,2,1,8,4,2,6,1,0,0,0,1,3,5,1,13,1,1,2,0,2,0,3,4,1,0,0,1,0,0,4,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,7,3,0,1,0,1,1,0,0,1,2,2,0,3,0,18,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-K29-1,2,1,1,4,2,2,44,2,6,6,2,10,0,1,0,3,0,0,2,4,2,24,2,91,2,3,1,6,5,1,0,2,0,2,1,2,0,6,0,4,4,8,1,1,9,3,0,1,0,0,1,2,1,0,1,1,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,23,9,2,22,19,16,7,15,8,39,23,6,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,3,2,0,4,0,2,0,3,23,0,0,0,0,0,0,0,2,1,0,26,0,1,5,0,1,2,2,0,0,0,0,7,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,5,3,0,0,0,0,0,2,0,14,52,6,29,3,0,11,38,3,8,46,14,17,7,2,8,4,2,10,1,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-J28-2,1,1,4,1,16,1,1,2,4,1,35,2,0,3,0,0,0,3,9,11,0,4,4,4,25,15,1,2,2,1,0,1,0,4,0,3,1,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,24,9,1,8,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,11,1,5,1,1,7,3,1,1,6,4,4,2,2,3,9,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-K27,1,2,0,0,5,2,1,0,1,2,1,2,1,8,1,0,0,0,3,6,0,1,0,2,1,7,4,12,3,1,0,2,0,0,0,6,0,6,0,2,0,3,2,2,1,0,0,0,1,0,1,3,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,1,2,0,0,0,3,1,0,0,1,0,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-K25,3,7,0,1,5,2,0,4,5,4,4,0,0,1,2,18,2,4,7,24,0,3,0,0,1,0,41,8,6,0,2,10,3,7,1,1,1,18,13,4,1,6,1,4,1,9,1,0,4,0,0,5,1,2,8,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,1,1,1,13,2,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,23,2,2,1,0,0,1,6,8,8,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,3,0,8,6,5,0,0,1,5,0,3,0,0,0,2,1,2,1,4,0,2,0,1,2,1,1,23,26,7,0,19,1,5,3,1,1,2,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SF-J25,3,4,4,0,33,1,6,4,3,11,19,2,0,16,3,24,1,7,8,31,1,5,0,7,0,12,8,96,4,4,0,24,5,1,9,6,1,13,3,9,3,20,4,2,11,13,0,1,2,0,5,7,6,0,4,0,13,0,0,0,2,0,0,1,0,0,19,0,0,1,0,0,5,5,0,0,0,0,4,9,6,3,1,8,7,2,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5,33,1,2,26,0,0,0,16,2,2,0,0,0,0,3,0,0,2,2,2,0,1,0,0,0,2,0,0,1,0,2,0,0,1,0,1,3,11,6,6,0,0,5,0,6,0,0,0,3,2,12,16,6,9,3,0,11,2,3,1,10,10,2,1,5,1,1,4,0,1,2,3,0,0,2,0,0,0,0,4,3,9,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0
SF-H26-2,0,0,1,2,1,1,0,0,3,5,0,0,0,1,0,1,1,0,4,1,0,1,1,2,9,1,3,1,30,0,1,1,0,0,2,7,2,9,0,2,3,4,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,3,0,0,2,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SF-P24,0,1,1,0,2,0,2,0,0,0,4,0,0,1,4,4,2,12,0,0,0,0,1,0,1,2,0,2,0,13,0,0,3,2,0,2,0,0,3,0,3,2,5,3,0,2,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,9,4,1,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,7,21,1,3,1,2,2,1,0,0,0,2,2,3,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-N22-1A,1,1,0,0,0,0,3,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-J24,8,9,3,2,20,2,19,1,2,15,1,5,1,5,4,11,2,14,7,9,0,2,3,1,1,3,5,10,5,2,0,37,1,9,7,8,1,12,1,1,5,5,0,0,1,6,6,0,1,2,0,5,8,0,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,3,1,2,1,2,0,0,5,9,0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,4,8,1,0,4,3,1,3,6,5,1,0,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,2,4,3,0,0,1,3,0,0,0,2,1,2,3,2,8,4,0,2,3,15,2,0,9,7,1,0,3,4,0,0,0,1,0,1,0,1,3,0,0,1,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
SF-O24,0,1,0,0,1,0,4,0,0,1,5,0,0,0,6,14,3,11,2,2,0,0,1,0,0,0,6,0,1,2,0,2,14,0,1,2,0,5,2,0,1,1,1,2,0,2,0,0,0,1,0,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,8,3,0,0,1,1,0,0,3,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-J26,0,1,8,8,2,2,0,0,0,2,12,2,0,1,1,3,0,0,0,2,2,0,3,1,2,2,1,3,1,0,0,8,0,22,2,3,0,15,3,1,2,7,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,2,0,0,0,0,0,1,0,6,1,0,2,0,1,5,1,0,0,3,5,0,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-I26-,0,1,1,0,1,1,7,0,0,4,0,0,0,4,1,4,1,1,0,2,0,0,1,0,1,0,4,38,10,0,1,4,1,7,42,12,3,7,0,4,0,14,4,0,4,7,0,1,0,2,9,5,1,12,0,2,25,2,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,3,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,1,3,8,0,1,0,0,0,2,5,4,0,0,0,2,1,0,2,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,2,15,0,0,0,0,0,1,1,0,0,14,0,0,2,0,0,0,0,12,1,0,0,2,0,1,2,1,0,0,0,4,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-I25,0,0,8,1,17,1,0,0,1,1,64,2,0,65,2,2,1,2,0,2,0,0,0,5,2,0,4,12,5,0,0,10,0,2,1,50,2,39,1,1,13,44,12,1,12,5,4,0,0,0,0,16,7,4,3,12,1,2,0,0,1,0,0,24,0,0,1,1,0,0,0,0,3,0,0,0,0,2,10,14,7,1,1,3,1,12,2,2,1,4,22,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,0,4,6,3,0,6,0,0,0,0,0,0,0,0,0,0,2,1,15,38,6,10,10,6,4,2,10,10,8,0,0,1,3,0,2,2,0,6,2,0,0,0,1,8,10,1,0,0,0,0,0,0,0,1,0,2,5,3,0,0,1,22,0,0,0,1,0,0,0,0,1,0,3,1,0,1,1,1,1,5,8,0,6,3,2,0,0,0,0,1,1,0,0,4,2,1,0,0,2,4,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
SF-K23,0,2,0,0,0,0,1,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,6,1,2,0,0,2,1,1,3,1,0,0,1,0,8,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,4,4,2,2,0,0,0,2,1,1,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-H26,8,4,3,3,4,0,1,10,4,7,3,4,0,8,0,6,0,1,4,5,2,2,4,9,2,0,19,13,6,5,3,8,1,18,5,29,2,138,1,4,24,57,5,16,26,11,0,1,5,0,15,6,14,6,3,3,4,5,1,3,5,2,1,8,0,0,3,0,0,1,0,4,0,0,0,0,7,4,1,44,12,8,30,6,0,37,2,5,4,2,4,16,17,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,4,0,2,1,9,17,5,11,2,1,26,0,0,0,0,0,0,0,0,1,14,10,2,40,97,30,15,12,5,5,12,18,15,8,0,0,3,3,1,11,1,4,3,2,2,2,1,0,8,7,0,0,0,0,0,0,1,10,0,3,7,8,14,2,0,1,23,0,0,0,1,5,0,7,22,1,11,12,4,1,11,0,4,1,5,7,1,1,49,1,0,4,1,0,2,1,4,3,0,2,1,0,1,0,7,4,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
SF-O23,0,3,0,0,1,0,23,0,0,0,4,1,0,3,15,0,0,4,0,0,0,1,0,0,0,1,13,0,0,2,24,2,6,0,2,1,0,3,10,0,1,3,3,1,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,5,0,0,0,2,0,0,0,5,0,0,0,0,2,4,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,6,0,2,2,1,0,0,0,1,1,1,19,4,1,4,34,0,0,0,0,2,0,1,0,1,0,3,0,11,9,0,1,5,3,7,0,0,0,1,0,6,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-H27-1,4,0,3,2,0,3,4,1,5,14,0,3,0,6,3,2,0,0,0,0,0,4,1,5,1,0,3,27,1,4,0,2,0,3,9,0,0,3,4,27,1,3,2,1,4,3,1,0,1,0,1,3,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,2,2,13,3,6,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,1,1,0,0,0,0,2,1,1,5,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,10,6,0,0,11,4,4,4,0,6,2,1,11,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-F28-2,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,0,1,0,2,1,0,2,0,4,1,2,1,4,0,3,0,2,0,0,3,3,0,25,2,11,54,25,0,0,22,0,3,0,5,0,2,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,1,15,5,4,2,5,12,12,9,10,4,4,3,17,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,8,2,2,10,2,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,21,2,1,1,0,2,1,1,3,10,0,0,0,0,0,1,0,9,0,9,1,2,1,0,0,4,0,0,0,1,0,0,1,0,0,1,5,3,8,0,0,0,5,0,0,0,0,1,2,2,0,0,1,1,0,4,6,5,54,2,1,2,13,15,10,7,2,1,0,0,0,0,0,0,0,0,0,0,4,2,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G27,1,1,0,0,3,2,4,2,6,5,0,1,0,5,3,4,2,2,2,3,3,1,4,9,2,3,1,18,6,0,0,4,2,6,4,36,1,38,5,4,28,63,5,3,13,4,2,2,2,0,10,5,4,0,1,7,1,4,0,1,3,0,0,10,0,0,1,0,0,0,0,2,1,0,0,0,8,9,5,24,12,6,24,12,18,9,42,21,2,11,10,7,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,4,3,4,2,20,0,1,12,0,0,0,0,0,0,0,0,1,4,7,1,25,44,8,13,19,3,2,4,12,8,13,0,0,1,2,0,5,0,0,0,2,0,1,0,0,20,5,0,0,0,0,2,0,0,2,0,2,3,1,2,1,0,0,5,0,0,0,1,0,0,5,3,1,2,26,5,1,3,11,1,4,4,4,7,1,17,4,1,2,0,0,2,0,0,0,0,0,3,0,2,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SF-M22-2,0,2,1,1,2,0,0,0,0,2,36,1,1,3,8,1,0,1,2,1,0,4,1,2,0,1,7,2,1,3,1,0,1,1,1,16,0,6,1,0,0,6,33,24,1,2,0,0,4,0,12,2,6,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,64,1,2,7,16,5,2,2,0,0,1,0,6,2,0,0,0,4,2,1,0,2,3,0,2,1,0,0,0,0,0,0,0,1,0,0,1,5,2,1,4,10,13,0,0,2,1,0,0,0,1,0,2,0,1,0,7,3,0,0,2,1,0,0,0,0,0,0,5,0,4,2,1,0,1,6,2,1,2,2,1,2,11,2,8,9,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SF-L22,0,2,2,2,3,2,4,0,0,10,32,0,0,4,2,12,2,4,1,1,0,1,0,0,0,2,1,2,2,5,2,3,0,2,0,7,2,6,2,3,1,3,11,33,0,17,0,0,13,1,20,0,1,0,2,4,3,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,2,2,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,2,11,1,3,1,0,0,5,0,10,0,0,0,0,3,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,3,2,0,5,1,0,0,8,21,2,0,2,2,0,0,0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,1,0,1,1,2,1,4,0,2,5,0,0,1,2,0,8,6,11,14,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
