station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-F27,3,3,8,18,9,10,7,0,5,26,16,2,0,1,0,1,3,12,6,16,1,1,3,15,10,4,6,14,8,7,0,8,1,3,6,11,1,13,4,5,27,34,10,6,88,15,2,2,3,1,2,6,5,9,33,43,34,26,8,9,24,4,2,3,1,1,5,0,2,2,4,14,40,14,13,130,2,35,4,21,10,9,12,9,25,12,13,13,0,13,13,6,6,4,3,5,2,0,0,0,1,2,2,0,1,1,5,1,1,0,4,0,4,46,3,10,5,1,39,26,17,10,6,18,3,4,8,2,0,0,3,1,1,3,3,0,8,20,5,22,57,11,19,59,25,8,7,1,26,49,13,8,25,27,6,14,3,14,7,13,6,3,1,8,6,38,0,11,4,1,3,1,5,10,5,22,11,7,43,2,1,1,62,0,0,0,9,1,4,6,16,3,15,4,4,48,10,3,34,5,7,8,21,16,14,5,17,7,1,1,14,7,1,0,0,1,3,0,4,6,0,6,5,12,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2
SF-N22-2,1,12,6,4,18,3,51,2,3,20,168,11,0,6,24,9,10,16,18,18,2,4,5,10,8,0,29,13,3,10,0,12,2,10,4,16,1,24,4,2,23,22,22,34,12,107,14,0,27,8,11,15,8,7,65,6,23,15,6,5,7,28,10,5,2,1,13,3,1,5,2,6,10,7,1,10,1,4,6,11,6,3,4,0,44,5,3,10,4,0,2,4,0,5,8,7,2,1,0,3,0,5,1,0,1,0,2,4,10,0,2,3,1,2,2,6,2,2,8,19,4,0,1,10,1,0,10,8,1,2,0,1,2,0,3,1,10,2,21,6,66,28,12,26,4,9,8,1,5,25,20,21,27,17,27,29,11,48,41,34,43,33,11,29,2,11,1,4,7,14,15,13,30,39,12,27,48,15,23,15,34,15,39,1,0,0,7,12,11,19,25,8,22,19,4,5,13,3,4,0,11,1,4,6,8,2,22,42,4,11,18,26,4,10,18,19,43,21,15,16,28,28,39,3,1,14,25,9,0,0,0,1,1,1,1,2,0,2,2,0,0,0,9,1,0,0,0,1,3,0,0,1,0
SF-G28-2,0,1,0,2,1,3,1,0,4,11,0,4,1,0,2,2,1,2,4,3,0,4,2,17,5,2,2,11,0,2,0,10,4,2,0,5,0,6,3,6,2,4,14,5,0,10,29,3,1,1,1,2,1,2,8,3,25,5,0,19,4,2,0,1,0,0,0,1,0,0,2,1,2,2,0,2,0,2,2,3,8,3,8,3,1,3,4,2,1,9,0,10,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,1,1,0,0,1,1,0,11,0,1,4,3,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,3,5,0,4,0,2,2,6,0,2,6,22,2,6,0,1,0,2,4,1,2,2,0,4,0,0,0,0,1,0,1,0,1,1,0,4,6,4,2,0,10,0,1,0,1,1,3,1,1,3,4,0,5,0,9,13,1,1,7,0,3,9,2,2,5,2,0,3,0,0,4,0,0,0,0,0,0,0,6,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G28-1,0,0,0,2,0,2,0,0,1,6,0,3,0,0,0,3,0,2,2,3,0,2,0,3,2,1,9,24,2,2,0,4,2,0,0,0,0,4,8,4,6,9,3,1,3,1,2,10,1,0,0,3,0,0,1,2,4,6,0,1,1,3,2,0,0,0,0,1,0,0,0,6,0,0,0,0,2,13,0,3,2,1,0,1,3,2,2,0,0,5,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,3,3,0,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5,1,4,2,1,1,0,0,2,4,1,0,2,4,1,3,2,0,4,1,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,3,4,1,0,0,1,1,1,0,4,0,0,0,0,0,1,4,0,2,3,6,4,4,5,0,2,13,13,2,0,5,0,0,0,0,1,0,0,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-M22-1,10,6,3,2,3,2,11,1,1,14,33,5,0,2,2,8,0,0,12,8,1,2,1,4,6,3,13,26,5,4,1,9,1,1,1,1,0,9,2,3,4,8,17,13,6,17,2,1,35,7,5,7,4,7,8,0,7,5,5,1,0,4,2,2,0,0,2,0,0,1,1,2,3,1,7,3,2,9,1,9,4,13,0,0,9,12,2,5,0,1,3,2,0,0,2,5,1,1,0,0,1,0,2,1,0,0,0,1,3,1,6,1,0,0,0,3,1,1,4,4,0,0,0,2,0,2,2,3,1,1,3,0,0,0,2,0,14,2,6,1,22,16,3,14,1,3,3,1,7,1,1,5,7,12,7,6,3,9,8,3,10,6,6,10,5,5,0,17,1,4,5,2,2,3,6,11,116,18,16,1,2,1,26,0,0,0,1,0,3,2,4,7,6,13,1,1,5,1,1,0,4,1,14,0,18,4,7,7,1,1,4,3,0,6,14,2,12,2,5,7,56,18,23,1,0,1,12,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
SF-O25-1,0,5,7,1,3,0,26,1,0,1,3,2,0,1,4,8,1,6,1,50,0,0,0,1,0,1,6,7,0,4,6,1,1,0,0,0,1,1,0,0,1,1,8,5,1,10,1,0,2,27,1,2,3,4,2,2,1,0,1,0,3,1,0,0,2,1,0,1,0,0,0,1,0,0,1,0,2,2,1,0,2,4,1,0,3,0,4,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,12,3,0,3,0,0,0,0,0,7,0,2,27,1,2,3,1,1,3,6,3,0,0,3,0,1,1,4,0,2,0,0,3,3,4,1,6,15,10,1,2,2,1,1,0,0,2,5,1,7,6,1,3,2,0,1,1,0,0,0,0,1,0,0,2,0,11,2,3,3,0,7,0,1,8,0,1,1,0,2,5,4,8,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
SF-K22-2,1,3,1,0,6,0,2,3,0,6,2,0,0,4,0,5,0,4,5,3,1,1,0,3,4,0,1,8,1,1,0,5,0,2,0,7,2,19,4,3,27,21,15,6,7,10,3,1,0,3,38,1,4,9,9,5,8,6,2,7,4,4,5,1,0,0,4,0,1,4,2,3,14,3,0,2,1,6,3,19,12,1,3,1,10,4,1,6,1,1,0,4,0,0,0,4,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,1,1,3,4,6,4,0,2,10,0,3,1,1,1,3,1,4,2,0,0,0,1,0,0,0,2,7,11,3,23,6,0,6,0,6,2,1,12,13,3,10,2,4,5,12,2,5,17,5,6,5,2,3,4,1,0,4,2,0,13,7,25,10,10,8,7,29,20,2,2,7,22,0,1,0,22,3,0,1,3,4,1,33,1,0,2,17,0,2,3,0,0,2,1,0,0,5,4,3,1,7,7,0,1,1,5,0,5,8,11,20,23,1,0,3,13,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
SF-K24,1,7,3,1,5,1,5,1,1,7,26,3,1,0,4,8,3,2,10,1,0,1,0,8,3,1,3,7,3,5,0,4,8,3,1,6,1,11,14,2,23,10,7,3,12,25,1,1,1,5,2,41,1,20,23,7,20,10,5,6,18,3,2,11,1,3,3,1,1,6,2,2,4,10,2,0,1,5,0,5,6,1,2,2,5,1,3,0,0,2,3,1,2,3,1,0,4,0,1,2,0,2,1,3,1,0,1,1,2,1,2,1,0,3,1,4,2,0,2,10,3,0,9,4,3,0,0,2,0,0,0,0,1,1,4,0,1,2,8,2,26,3,1,6,0,3,5,2,4,28,4,4,5,7,1,14,6,12,9,4,6,2,1,1,2,8,0,7,0,1,2,2,5,0,7,1,8,16,3,4,2,3,13,0,0,0,0,2,1,2,6,4,2,11,1,1,1,2,1,10,2,6,0,1,7,2,8,8,1,1,1,6,4,1,0,0,2,4,1,4,6,4,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-J23-2,0,2,20,0,3,1,0,0,0,5,13,3,0,5,3,9,0,2,6,0,0,1,0,0,0,0,6,3,4,3,1,5,1,7,3,9,0,14,3,2,7,26,7,5,3,10,0,0,3,6,4,1,38,10,21,4,5,29,6,6,5,24,1,3,0,0,2,2,0,5,0,2,4,3,10,1,3,5,0,11,9,0,1,1,4,11,5,3,1,1,2,5,1,1,2,11,3,2,1,0,0,7,0,0,0,0,1,0,3,3,1,2,1,3,2,2,3,1,5,1,1,2,0,2,3,0,2,3,1,0,1,1,1,0,0,2,1,8,4,2,23,4,7,5,0,2,2,3,3,14,9,4,8,5,6,31,3,12,10,8,17,8,4,9,3,9,0,3,1,6,3,2,14,0,7,5,7,6,8,6,0,2,32,0,0,0,1,4,0,2,8,0,3,9,0,0,2,0,0,3,0,3,0,28,0,2,0,5,0,1,5,10,3,2,1,0,4,0,5,4,2,10,9,0,0,5,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SF-G23,6,3,2,9,42,23,1,3,1,16,3,1,0,7,2,6,4,3,4,5,0,2,0,1,0,15,10,14,7,3,0,5,2,2,1,4,1,11,3,2,5,10,2,8,11,6,2,3,3,0,5,16,3,75,12,14,25,12,5,12,12,17,0,4,4,2,6,4,0,1,0,7,2,2,0,0,1,6,1,11,1,0,0,0,3,4,1,2,1,6,1,4,0,0,2,1,6,1,0,0,0,4,0,0,0,0,2,0,0,0,3,0,0,5,7,7,4,1,7,8,4,2,0,45,0,1,1,0,1,0,2,1,0,1,5,7,5,11,4,13,30,7,12,11,2,2,7,9,9,8,0,5,3,2,4,14,5,2,11,4,2,6,9,6,7,8,0,2,1,2,1,0,7,6,1,1,6,16,8,4,2,3,15,0,0,0,5,1,0,1,1,3,6,1,1,1,6,2,3,2,1,3,0,1,0,0,1,2,1,3,2,5,0,4,2,0,3,1,1,2,3,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SF-G24,2,35,8,2,18,4,16,2,8,54,7,12,0,26,17,7,13,3,6,10,5,6,2,14,4,0,12,35,11,4,11,23,43,6,2,16,4,112,10,6,41,43,31,16,70,19,9,5,2,3,11,40,25,12,304,32,13,21,2,27,17,19,10,16,6,4,34,9,4,14,8,16,33,13,3,9,5,59,1,57,96,12,4,4,6,34,7,11,12,7,7,19,90,21,1,4,11,4,1,1,0,3,3,3,0,0,2,4,8,5,3,4,4,54,1,43,58,9,19,46,41,3,1,15,7,2,10,4,0,1,4,7,1,7,5,2,13,20,14,13,94,8,25,7,8,6,19,26,31,47,9,8,49,20,3,22,6,7,71,24,4,39,22,8,6,42,0,5,7,5,3,7,2,13,35,15,32,25,104,10,0,3,71,1,0,0,36,6,1,21,9,5,21,13,0,5,37,39,75,11,14,109,4,25,7,0,10,6,1,3,39,16,10,1,0,8,23,1,4,17,12,40,14,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,0
SF-G25,3,7,2,4,64,10,1,10,10,52,1,2,0,8,5,4,3,3,11,2,1,2,1,5,3,1,7,45,28,3,4,6,15,2,0,18,3,21,5,3,4,14,18,10,26,12,3,1,1,1,5,4,7,9,37,138,9,29,4,8,10,14,4,5,5,0,10,6,1,6,6,12,26,9,5,7,1,44,7,39,18,6,31,4,29,7,15,4,2,7,4,11,16,7,1,2,4,0,0,1,1,5,1,3,0,3,5,1,8,6,9,6,1,7,8,11,37,0,14,26,10,8,3,22,128,0,6,6,0,4,3,1,0,0,8,0,4,7,2,16,69,3,41,23,6,25,14,3,5,20,13,9,15,8,7,21,7,12,16,18,4,18,36,11,7,37,0,3,1,3,0,2,1,0,2,6,11,16,19,4,12,6,94,3,1,0,5,2,7,6,42,2,2,4,2,1,6,32,44,4,3,17,8,6,4,0,3,19,1,2,8,3,3,2,1,1,10,2,10,7,11,9,18,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,2
SF-F23,1,2,7,0,7,7,6,0,2,17,0,8,1,17,17,8,11,0,7,19,1,1,3,13,1,0,11,8,6,4,0,5,10,6,4,13,0,20,6,3,18,49,19,10,22,36,52,21,33,1,4,28,6,20,11,7,118,23,13,19,30,17,4,4,11,46,19,1,1,10,8,23,18,7,7,5,2,16,4,54,7,8,9,26,10,5,2,5,1,10,3,8,13,8,3,6,15,6,0,1,2,5,0,2,4,0,3,3,8,4,2,4,3,16,4,32,19,4,13,18,9,6,0,33,3,1,6,4,0,0,1,0,1,3,3,6,5,10,19,15,53,6,15,21,3,6,18,12,29,21,3,18,17,11,5,13,8,11,25,58,16,12,58,22,11,27,1,5,0,9,1,1,3,1,10,5,40,13,16,3,3,5,31,0,0,0,14,16,4,11,11,5,3,3,0,1,2,3,4,0,21,4,1,6,3,10,4,23,1,1,0,11,0,6,1,1,15,1,4,9,7,48,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0
SF-E23,1,5,3,3,6,8,5,0,1,7,0,5,4,16,4,6,21,1,6,9,0,4,2,8,19,1,31,4,8,4,0,11,39,6,1,7,2,29,10,5,10,18,18,14,21,17,7,10,19,3,5,7,6,10,45,13,20,231,14,24,45,14,4,4,11,0,8,5,3,9,14,16,18,27,22,36,2,26,3,19,8,9,4,9,13,5,8,10,3,3,5,4,1,6,9,13,10,8,0,1,2,5,11,4,1,1,15,5,10,4,14,23,6,36,9,48,54,11,45,48,63,132,2,22,1,3,2,8,5,3,2,2,2,1,12,6,7,18,12,9,40,2,21,40,10,4,9,13,10,23,11,12,11,13,9,21,11,11,31,10,16,10,3,33,21,52,0,11,4,17,2,5,19,4,9,8,10,30,87,2,10,6,18,1,0,0,4,1,37,16,1,26,32,15,4,1,3,0,12,1,19,2,3,1,2,10,2,9,1,8,4,5,6,3,4,1,3,3,10,4,11,45,9,2,0,0,1,38,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
SF-D24,2,1,1,0,0,1,5,0,0,3,2,1,0,0,0,1,11,2,0,0,0,1,1,35,1,0,1,0,0,3,1,1,1,0,1,13,0,8,1,1,12,5,5,13,19,2,1,1,3,2,3,0,8,4,8,5,7,30,86,5,24,11,3,2,4,0,0,0,0,0,1,5,6,5,10,12,0,26,7,10,10,8,6,2,0,4,4,2,2,1,6,5,4,3,5,14,6,3,0,0,1,0,1,1,2,1,3,2,0,1,27,2,2,26,3,22,30,5,10,18,7,3,1,9,2,0,3,5,2,0,3,0,1,16,6,2,1,2,4,1,6,0,9,6,3,0,13,8,4,12,7,3,5,8,1,11,9,4,8,6,5,20,2,5,0,23,0,14,1,18,2,1,3,0,1,1,6,6,4,2,0,2,5,0,0,0,0,15,4,0,0,1,2,10,0,1,1,0,15,1,0,1,1,13,0,0,2,1,4,1,2,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-C22,0,1,3,0,4,0,0,0,0,5,0,1,0,4,0,0,93,5,1,3,0,1,0,6,2,3,2,2,3,3,0,4,0,1,0,4,3,4,3,2,0,14,4,9,4,8,35,1,1,0,16,5,0,5,27,14,14,40,6,112,13,8,4,4,0,0,1,1,0,6,1,7,9,7,8,13,1,7,2,87,9,7,9,22,4,18,2,4,3,0,6,2,1,5,4,14,4,0,0,1,4,4,1,2,1,5,5,2,4,0,6,16,13,14,3,25,25,3,5,17,15,20,7,1,1,0,0,5,1,0,0,0,2,9,5,1,0,6,6,10,10,6,13,18,2,1,15,2,4,11,1,12,3,3,5,5,0,11,13,8,5,11,8,5,1,20,0,2,1,1,0,2,0,4,8,6,3,20,23,0,2,1,8,0,0,0,1,2,0,0,2,0,2,5,3,0,3,0,2,0,1,0,0,0,2,0,0,2,1,2,3,1,0,0,0,0,1,0,4,5,17,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SF-B22,0,0,2,1,3,2,1,0,4,11,2,2,0,105,6,0,2,1,0,0,0,0,0,4,0,1,2,11,2,4,0,5,11,1,3,3,0,3,0,5,68,9,9,5,10,12,2,1,1,0,1,8,4,9,18,14,21,40,19,17,194,3,1,0,0,0,5,1,3,1,2,1,11,10,6,14,4,32,4,19,25,23,9,45,1,7,6,3,5,4,2,8,12,6,13,4,4,0,0,2,0,1,0,0,1,0,1,2,3,3,7,3,7,23,2,37,37,10,4,60,41,15,4,31,2,5,5,9,2,2,1,0,2,15,2,2,0,6,6,1,15,4,17,18,4,5,43,36,13,26,2,6,3,6,7,2,1,52,3,4,3,9,3,6,2,11,0,2,0,3,0,0,0,0,0,3,1,10,2,2,1,6,1,0,0,0,2,1,3,8,2,2,4,3,4,4,4,1,2,0,1,0,0,2,3,0,0,2,0,0,49,0,1,1,1,1,1,1,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-J17,0,3,6,1,5,6,43,0,10,2,2,1,0,3,1,1,2,1,29,1,0,0,0,1,0,4,3,32,2,3,0,5,2,1,1,5,1,39,6,1,16,55,11,11,5,21,3,0,7,6,7,7,45,21,15,10,17,9,9,6,4,244,5,14,49,6,6,17,28,28,4,44,17,20,9,19,0,15,2,12,2,2,3,2,5,3,2,2,1,0,64,19,0,11,13,29,12,9,3,6,8,15,4,9,12,12,25,3,11,1,19,5,1,17,1,3,4,1,4,12,6,1,63,19,3,0,0,45,11,11,2,3,5,11,8,8,2,9,14,3,15,5,8,27,5,5,11,21,23,8,11,37,12,13,9,33,4,16,63,9,27,30,13,18,1,8,1,12,11,26,4,4,1,0,7,29,21,39,27,4,7,5,15,0,0,2,8,0,0,2,0,1,2,96,0,0,2,1,1,1,3,6,15,21,2,1,2,5,0,1,10,0,3,0,0,0,6,3,22,8,7,20,8,0,0,0,7,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SF-I19,0,1,1,0,2,0,4,1,1,1,23,0,19,0,5,1,1,0,2,1,0,0,0,0,2,0,0,2,1,4,0,0,0,0,0,0,0,9,8,0,4,7,4,3,3,5,1,2,3,0,1,2,4,2,31,7,5,11,4,3,5,7,40,6,4,4,13,8,20,7,2,6,15,8,19,13,0,10,1,6,2,0,2,1,3,4,0,1,3,4,0,5,3,3,0,7,2,1,1,0,2,2,0,1,0,3,3,1,2,0,3,0,3,7,4,2,5,1,1,6,1,3,3,1,0,0,0,4,2,0,1,0,1,1,0,2,1,11,5,2,7,2,0,5,3,3,4,3,10,13,4,19,3,14,3,19,2,6,68,5,6,4,2,15,1,2,0,3,2,10,1,0,1,0,3,5,8,11,18,0,0,2,16,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,2,0,0,2,5,0,0,0,3,0,0,1,1,0,0,1,1,1,1,0,2,0,7,6,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SF-I20,0,2,1,1,5,14,1,0,4,9,26,0,0,23,2,1,2,0,3,23,0,0,0,0,1,0,1,3,9,0,0,4,0,1,2,11,0,12,2,1,0,8,2,1,6,7,20,0,4,2,3,2,1,4,12,7,4,7,1,3,10,10,4,31,2,2,2,3,1,2,1,5,2,8,3,4,0,3,1,4,0,0,3,0,5,1,11,0,1,1,1,3,0,4,5,1,0,0,0,1,2,2,0,1,0,0,0,2,0,0,2,1,2,5,2,10,2,1,2,5,1,0,4,6,5,0,0,8,0,0,0,0,0,0,0,1,5,2,1,1,19,6,3,11,2,4,5,5,20,4,2,2,4,5,0,6,1,2,14,3,5,4,0,6,3,4,0,3,4,1,1,1,1,1,0,0,3,8,2,2,0,1,2,0,0,0,0,0,1,2,1,0,1,16,0,1,2,3,2,0,0,0,0,1,0,0,1,0,0,0,22,0,0,0,2,0,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SF-H16,0,1,0,0,1,1,1,0,0,2,1,0,1,2,1,1,3,0,3,0,0,1,0,0,1,0,0,1,1,1,0,3,0,0,0,2,0,1,0,0,7,3,5,2,2,1,0,0,0,0,2,2,0,8,7,5,2,7,4,11,3,39,3,4,51,5,2,11,3,11,8,6,14,10,17,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2,1,0,1,5,30,32,11,6,18,43,11,8,11,10,5,20,8,13,6,14,7,2,2,1,8,2,0,0,5,2,0,1,1,0,0,2,13,4,9,3,2,5,10,25,5,3,2,14,0,9,2,0,8,3,1,2,0,12,15,17,38,6,5,2,18,23,13,52,17,27,41,33,43,3,21,1,11,15,16,7,3,1,0,5,3,2,15,3,3,1,2,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,6,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SF-H19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,1,4,0,1,2,3,1,0,0,0,0,2,0,0,8,1,2,1,0,1,1,6,2,7,6,8,1,1,4,4,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,4,0,0,0,2,0,2,6,0,1,0,5,0,0,0,1,1,2,3,0,3,0,0,0,4,0,0,1,0,1,3,0,0,2,0,0,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,6,1,3,0,1,0,20,0,1,3,0,0,2,4,7,6,16,2,4,0,7,0,4,0,0,0,3,0,0,0,0,0,3,5,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-H20,0,3,2,0,7,3,0,0,1,11,1,0,0,0,1,1,1,1,4,3,0,1,0,0,0,1,3,6,3,1,0,12,0,3,2,4,0,7,1,2,3,10,6,4,5,13,1,0,1,1,7,2,2,3,39,20,18,13,1,5,2,11,4,6,2,1,42,3,6,4,2,9,10,12,11,12,1,3,3,3,2,1,2,1,2,0,4,1,3,1,1,3,2,0,5,9,2,4,1,0,0,3,2,2,0,0,2,2,2,0,4,7,1,4,1,5,2,0,2,3,2,2,0,1,0,20,0,5,1,0,2,1,0,2,4,6,7,2,13,4,11,8,21,18,19,9,13,6,11,7,2,10,4,8,3,21,2,12,4,8,5,3,4,18,20,7,0,1,1,4,0,0,0,0,4,5,8,9,9,4,0,14,14,1,0,0,2,0,1,2,2,0,0,0,0,0,2,1,0,0,4,0,1,0,4,0,4,1,0,0,2,0,0,0,0,0,0,0,36,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SF-H18,0,0,1,0,0,1,4,0,0,0,0,2,0,1,0,1,0,2,2,0,0,0,0,1,0,0,2,0,3,1,0,0,1,0,1,1,1,7,1,2,1,5,3,0,2,2,0,0,1,2,0,1,0,2,5,3,4,6,2,0,0,11,5,3,11,1,2,18,8,3,5,4,2,5,1,2,0,0,0,1,1,0,2,0,3,0,0,0,1,0,7,0,1,0,1,8,4,1,2,9,0,1,1,1,3,1,3,0,3,2,2,1,1,6,0,1,1,0,0,2,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,0,2,2,1,7,2,1,2,1,5,9,2,5,3,8,1,3,2,11,14,17,15,3,4,39,4,7,0,3,0,9,0,1,0,1,2,10,5,11,3,2,3,2,6,0,0,0,0,0,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
